address	label	balance	total_received_BTC	total_sent_BTC	total_received_USD	total_sent_USD	transaction_fee	transaction_fee_Variance	transaction_number	payment_transactions	receipt_transactions	first_time	last_time	lifetime	total_output_slots	total_input_slots	activity_w	activity_d	activity_time	max_sent_amount	min_sent_amount	max_received_amount	min_received_amount	received_Variance_BTC	sent_Variance_BTC	received_Variance_USD	sent_Variance_USD	max_sent_transaction_id	min_sent_transaction_id	max_received_transaction_id	min_received_transaction_id	sent_counters	received_counters	watchback_checked	gs_checked
16yrWqhcyBp1Pf9LGQBnLbd3EoMutRxq4H	Blackmail Scam	0.0	529213.0	529213.0	261.3476063	260.6612171	576.0	0.0	2	1	1	2021/5/12 0:38	2021/8/22 1:49	8817040.0	1	1	1	1	2	529213.0	529213.0	529213.0	529213.0	0.0	0.0	0.0	0.0	c9d44cd0688ce6481cf9f8586cd081857bf5a5cac0c34b74c8464a93dc60a0e4	c9d44cd0688ce6481cf9f8586cd081857bf5a5cac0c34b74c8464a93dc60a0e4	fd4da861f48c271ab424bdb3f028f03dc3761cc7f32d12cbd8208c0d48c2b300	fd4da861f48c271ab424bdb3f028f03dc3761cc7f32d12cbd8208c0d48c2b300	1	2	-1	-1
16ywGGMKVee5iFNpn9SrnqQWkR4otRJq7i	Other	0.0	11960322.0	11960322.0	3162.725985	3009.209294	14089.01452	1478.412853	99	10	89	2022/5/15 16:17	2022/7/17 12:21	5429031.0	89	89	37	10	42	502537.0	10098.0	502537.0	10098.0	11816727743.0	1060000000000.0	806.6299904	74478.3477	eb99eff5abafbfa0e6015003de8a34dea177542ea050aeee2d72d27f615fb6ed	20fbea72c3f64b47dbf8200b5c72164dda561cfc5fe06f0ca80352416cfe607d	1e710f1c67f73e1b3f759d89a10fd0da219da561b619a65a0c894cab5ea3dae0	fa1faa989c8f611945eb7fce43d5b783d21111096717d2d1651929121b8b2749	144	89	-1	-1
16z5bYsiyfGNeScgERYp5z2YNsmQRun8FC	Blackmail Scam	0.0	467014.0	467014.0	199.8605094	216.1541608	474.0	0.0	2	1	1	2021/8/6 18:26	2021/8/9 7:37	220268.0	1	1	1	1	2	467014.0	467014.0	467014.0	467014.0	0.0	0.0	0.0	0.0	6fd792709c415a951f8fb6b8d9b979d03eb00e9c3f1e256b9d9480fa440203f3	6fd792709c415a951f8fb6b8d9b979d03eb00e9c3f1e256b9d9480fa440203f3	0b09d887e7d4a4153eeff77721b2e9566695407a6ee6137e7ba3ca639874f0e2	0b09d887e7d4a4153eeff77721b2e9566695407a6ee6137e7ba3ca639874f0e2	1	2	-1	-1
16z7i9Y1JJfL2puXdFZiDEEk49KWMC5KKb	Giveaway Scam	0.0	10708000.0	10708000.0	1929.967088	2476.535532	34251.0	0.0	2	1	1	2020/12/11 16:01	2020/12/18 4:15	562431.0	1	1	1	1	2	10708000.0	10708000.0	10708000.0	10708000.0	0.0	0.0	0.0	0.0	eb78c43f22d71557e92c1db2c3a7058eda6bb949d4c6d3c9aaaa5593fe77c0b0	eb78c43f22d71557e92c1db2c3a7058eda6bb949d4c6d3c9aaaa5593fe77c0b0	71a76267bcdedc1c892b7f70cccec18a1d0cc627de87a35dbb6883ce652ab1b9	71a76267bcdedc1c892b7f70cccec18a1d0cc627de87a35dbb6883ce652ab1b9	1	1	1	-1
16zD8eHXxpfueTCMcayQrmfp5BvdRy4D47	Bitcoin Tumbler	0.0	144152007.0	144152007.0	52518.97688	52545.16579	941375.4571	35271216.31	245	114	131	2021/7/7 10:53	2024/5/25 15:16	90994973.0	131	131	117	110	167	16427100.0	17636.0	16427100.0	17636.0	2750000000000.0	2900000000000.0	481330.4659	494001.4651	7c3173c78b799dea7103906c46ab6fdb317cb87aaff5cbf2589b51072d6f38d5	69959d65a82eea58519cfdda7db0c7b102faebc792dc6252ee9cd87db6938f48	e277ddcc748b1c6c978fd476f3559387f78875febe5e8563c6a1c924bbc317f8	93971524ec8af364beae61de99daf0012bb21f37c8b1c829043bb465245369a5	708	179	-1	-1
16zEkoTgsNhHwaSzc1CdwndtRPhrhG6UEE	Sextortion Scam	0.0	3354294.0	3354294.0	2278.251472	2324.169665	15197.0	1114080.25	4	2	2	2024/3/6 16:38	2024/4/11 3:54	3064555.0	2	2	2	2	4	1881725.0	1472569.0	1881725.0	1472569.0	41852158084.0	41852158084.0	27571.35738	24130.80993	41f55555f2eaefdf46c4e17a69ebf360575a3a2e181049e55fa55a28526f93b3	8d3520ee206e53c472207557daa655221ef979880373b18f665f88c7fb61d43a	1374ba42ce7a49dd271af2613eb5ccf374f6f94902ffca45a5188cd428ab7b06	ea85b0536425360e053ff091c732c9b47ca68c7b93dd07caf94b9133bc50c96b	2	2	-1	-1
16zJxNezWGBGdDgb4yqR9vE3bietnjZeXd	Social Media Scam	0.0	212463197.0	212463197.0	106508.9655	106534.3843	881527.95	39287304.46	253	105	148	2021/3/2 21:10	2022/1/16 18:47	27639411.0	148	148	97	89	104	20652438.0	30792.0	20652438.0	30792.0	4580000000000.0	5650000000000.0	1311422.979	1582629.1	951796ecc2a72692daf2feb2dcf27af0f16abb6566054d079c07502ff8d11373	4cdd4b02835b02144d99463d121ffad290ff16cde525b8b750a8462afbda75fe	d2e4d42d83a58435644313cb76c22e0488a7ebd3d242019694726eddd2ec6998	3368deff259deefb01df7c39671329e684c280913f3fb93af10d623b9c091587	221	150	-1	-1
16zLAP6vXifUaRCje36tSQh4K9FTkD6W94	Sextortion Scam	2561024.0	10364717735.0	10362156711.0	2958964.719	2951852.32	22037635.77	3909902.054	14926	4318	10607	2021/6/2 13:36	2024/5/29 15:19	94354972.0	10615	10587	1082	903	1084	56709966.0	1000.0	56709966.0	1000.0	4110000000000.0	6710000000000.0	336769.6282	533231.089	126f69c1e9106c954fbbbc9d9d90f36949a9fd07cadc05546822132419b9fe20	20f05f100dce7d1fc8b8644f6c3c901490100e924193a603623cabe8d9a7a9cd	3acbc5e097089cf06936fa1d577f83da05bd6ba043d5bdfa3911729ab3ee0e05	09f4e648aca16f503af0b81165dc75b62d75e799964446034a9d044fa9b5038a	44722	12959	-1	-1
16zMV1xrua7rTPH1kThabt5ccWEEmHvtaM	Blackmail Scam	0.0	38046.0	38046.0	1.382564162	1.470515946	14850.92308	0.0	3	1	2	2019/2/15 0:14	2019/3/13 16:40	2305586.0	2	2	2	1	3	28046.0	10000.0	28046.0	10000.0	81414529.0	81414529.0	0.102203027	0.121625149	33aff017b873c9f2da806fa0eac3a58d3bcf2b780363762d4071c03c1486c795	33aff017b873c9f2da806fa0eac3a58d3bcf2b780363762d4071c03c1486c795	eea8dbdad9708850096cebe5101dbb0645b45699e09f48be940fbdc09112c522	c2c68a62376eecad452e18895a0fdad2559c4750f693437ee078e22775fa40a6	6	2	1	-1
16zMzPaqWRYee3VXKy3v8XxMi4JDg4KjtS	Other	0.0	143440.0	143440.0	81.84672056	81.84672056	23596.0	0.0	2	1	1	2021/4/3 1:20	2021/4/3 13:01	42027.0	1	1	1	1	1	143440.0	143440.0	143440.0	143440.0	0.0	0.0	0.0	0.0	bfebd43cb0df0615b100ed3c5017e9a707867242f2f41fa2033aa82d866e1fb3	bfebd43cb0df0615b100ed3c5017e9a707867242f2f41fa2033aa82d866e1fb3	45768813d16e9ab3af142b5fd73974216354d49de52968e38bd025de9106bad8	45768813d16e9ab3af142b5fd73974216354d49de52968e38bd025de9106bad8	1	1	-1	-1
16zUwEuEgXziLPHeJVGs8GZVy1guNzP2yw	Bitcoin Tumbler	0.0	535032056.0	535032056.0	60450.06182	81905.07792	85006.48122	28888555.31	36	11	25	2020/10/10 13:13	2020/12/27 20:41	6766117.0	25	25	1	8	9	100000000.0	547.0	100000000.0	547.0	835000000000000.0	2290000000000000.0	10659094.53	39108442.23	e46b3b2b3e7208d115d5a43a1d79559d97168013589104ca5d4eec4473911a60	b03aad609cad2dc6db757f2b7c117cb179230b4b338dfa854fd6b0e1f2247a75	ccfbb47a524d98cdfad838d69360ec58d009f6f82ab41329923eeb3965eb4e98	682c3314265346e3a3c876c799289b808ba4998ee32b6f4d694b52f096c5086a	198	42	1	-1
16zVfKW2AfgnPC3vyeb3feSBdVPfWEkYuJ	Ransomware	0.0	300000000.0	300000000.0	1786.8	1819.5	8574.851064	0.0	2	1	1	2016/9/22 15:32	2016/9/26 4:39	306434.0	1	1	1	1	2	300000000.0	300000000.0	300000000.0	300000000.0	0.0	0.0	0.0	0.0	654a3c3425e123f3448f620b15fe6ded93a292c3ccc950aecf43a3b5521da317	654a3c3425e123f3448f620b15fe6ded93a292c3ccc950aecf43a3b5521da317	14c14dd2d0e0810053eb8ec2e2f1dd64e90add797bb9c2b463f18f34bbbad25c	14c14dd2d0e0810053eb8ec2e2f1dd64e90add797bb9c2b463f18f34bbbad25c	5	2	-1	1
16zZhzKQngCqTLnSx3y33o8HQnhyeqqBmU	Other	0.0	18596237.0	18596237.0	936.3799489	1011.820835	2362.236364	0.007041909	26	13	13	2018/7/8 23:07	2020/3/24 23:03	53999783.0	13	13	13	12	19	7359805.0	68449.0	7359805.0	68449.0	3220000000000.0	3220000000000.0	5394.684583	8608.807876	573bdff2730ca67fa80e4a0b5fb9246a56a2b88b5fc118b67b590640d2527597	9695266803a9174c7cf7d245012ca260935692c0a762d77fdc6bdcf790e92c8f	723844208650fcb41b324c72f5d7304928edd8bb7efcbc8b1126c86c124b9d0b	83de80c86bac1e4c50b05e13a45aefe9be5ec52b0cf2ecc22af75cdd874112b2	15	13	1	-1
16zjRbM7kSANuuqWjtvBNd96ezSh2apgsh	Darknet Market	0.0	147836249.0	147836249.0	24712.01171	24712.01171	16260.0	0.0	2	1	1	2020/11/16 8:21	2020/11/16 9:40	4743.0	1	1	1	1	1	147836249.0	147836249.0	147836249.0	147836249.0	0.0	0.0	0.0	0.0	e113df52365603cc5b6ffebe50e30ee075732b7169f6947dbe8fc7fc2b688dc8	e113df52365603cc5b6ffebe50e30ee075732b7169f6947dbe8fc7fc2b688dc8	f79b8a2999278150d178bff64258b1eb9d30b9bdaedf68f00477a2f020e8ea89	f79b8a2999278150d178bff64258b1eb9d30b9bdaedf68f00477a2f020e8ea89	4	2	1	-1
16zqn5cmYmqu5cKYZRYmMSoavpFDukQJDJ	Ransomware	0.0	150000000.0	150000000.0	656.7	640.95	1979.337662	0.0	2	1	1	2016/2/22 23:30	2016/2/26 13:34	309808.0	1	1	1	1	2	150000000.0	150000000.0	150000000.0	150000000.0	0.0	0.0	0.0	0.0	9a721bf36417817649a3f2a05bfad32da10f6f9bce4ece4823b36b1db6d79b6e	9a721bf36417817649a3f2a05bfad32da10f6f9bce4ece4823b36b1db6d79b6e	e074f5c0b542d3ef59c119e497ce8b7c28bb2ae3fb064d99cc857882e21bd051	e074f5c0b542d3ef59c119e497ce8b7c28bb2ae3fb064d99cc857882e21bd051	1	2	-1	1
16zrDPUtz61ZPWmNaXUPpKS9XuitvewEDb	Blackmail Scam	0.0	2532347.0	2532347.0	301.7266127	301.7266127	4767.0	0.0	2	1	1	2020/9/1 6:21	2020/9/1 10:21	14368.0	1	1	1	1	1	2532347.0	2532347.0	2532347.0	2532347.0	0.0	0.0	0.0	0.0	86d3426d93b44256e540026a4944b5757dc457835a34077cdc2a145010c0dee6	86d3426d93b44256e540026a4944b5757dc457835a34077cdc2a145010c0dee6	2f2a474a6bd45e51aad585ed664558a019b98602131450caf7259d7430315ad7	2f2a474a6bd45e51aad585ed664558a019b98602131450caf7259d7430315ad7	5	2	1	-1
16zvy5vqfJS3ymrQrQ94eaMZedCGucJKpW	Ransomware	0.0	1495115.0	1495115.0	57.28822912	123.2470192	6675.96	2581324.926	9	5	6	2018/6/3 0:59	2022/12/10 9:51	142678324.0	6	6	3	4	5	500000.0	546.0	500000.0	546.0	102000000000.0	71869749399.0	149.051052	990.3451098	a4685846d66fa363b824fd2cf916fd5cc24cdfeec0f3e1129ab1bfb97f44f0e0	a4685846d66fa363b824fd2cf916fd5cc24cdfeec0f3e1129ab1bfb97f44f0e0	3ba267950bdcc8abb3099d2e265e402bd975e364279106e7fa3dcab084c79729	27e6d71cff02f7a50fea82313e093bd0c781dd0a87b27f5510801dce29bb5b28	6	9	1	-1
16zwpXyr6vxp967kPqqTAqhUBemaT2Nadn	Ransomware	0.0	400000000.0	400000000.0	2149.6	2311.6	5296.878788	0.0	2	1	1	2016/6/1 4:25	2016/6/10 13:47	811317.0	1	1	1	1	2	400000000.0	400000000.0	400000000.0	400000000.0	0.0	0.0	0.0	0.0	9ddec97b4d93c6a520e5c2f1b1d479353cf5d2c2e1bc18a504f05fbd976707e6	9ddec97b4d93c6a520e5c2f1b1d479353cf5d2c2e1bc18a504f05fbd976707e6	dd020ce8ed13668a498936da623cb2d5de0d40d9b76affccaefadffd28bb1fd2	dd020ce8ed13668a498936da623cb2d5de0d40d9b76affccaefadffd28bb1fd2	1	2	-1	1
1714HuhzpM7BjRAFnckn979GUzvwji7Y84	Blackmail Scam	0.0	3172697.0	3172697.0	183.2200791	183.2200791	12276.0	0.0	2	1	1	2019/5/5 14:40	2019/5/5 19:00	15591.0	1	1	1	1	1	3172697.0	3172697.0	3172697.0	3172697.0	0.0	0.0	0.0	0.0	31bf4e0b2bd05ba8951360e2c79e3b981b59303e7d887b68f8d981628c694087	31bf4e0b2bd05ba8951360e2c79e3b981b59303e7d887b68f8d981628c694087	da11ae893460076ecaf672a84bdcae2fee23b28f13dd59e8200fa9d8c86d8708	da11ae893460076ecaf672a84bdcae2fee23b28f13dd59e8200fa9d8c86d8708	1	2	1	-1
171D3kWKZG5QpEg5xP54JLU5WLbMgXdudb	Sextortion Scam	0.0	54211684.0	54211684.0	22235.84675	22775.75182	460280.9821	10430287.68	261	120	141	2023/2/22 8:39	2024/5/27 19:42	39783783.0	141	141	81	76	97	2372471.0	27144.0	2372471.0	27144.0	146000000000.0	157000000000.0	27778.50305	30534.72017	db41ba1a62c3a966849b10c90ea29724151f1ad0fe4ada87e6586ecc1a58bf68	6e1761f6d388f40714ea5730e9fa41bcfc2470917fcebc8429bfb15fff3ca36a	8f56211237aa1e3530df883a33ecb369c6e3afd76c7887dddd0f841b935c6f0c	84b80009fade243bcbe01ed01f9b860236db4f7dee17e13b9b54972acf8140a6	1495	159	-1	-1
171WfmfxrmqN8vARxYGY91wMYPPSKR5DUN	Ransomware	0.0	4270870.0	4270870.0	2008.903495	1904.229429	9388.0	138606.2222	6	3	3	2021/9/7 18:06	2021/10/9 17:09	2761388.0	3	3	2	3	4	2387144.0	10502.0	2387144.0	10502.0	1040000000000.0	1040000000000.0	231426.4949	201350.6886	b4f8cc5b3a2fa0688d767b68e642dd60d73584aade5ef49b9531617270e13df8	1e077ca0d013caf9e1f75e91910c6aa8fe0da7e45f4017e9d44e49fad05592d6	0bf2b6bf1f6faeb69e2bec0fcfd9f7e07779a59d0f99bae1a373ecba8409f2c1	ef42fbd5f03a9ed683e3723964a4e6852ae949132392f0ea2a9069e5d51f9fbb	8	5	-1	-1
171XnnX8tL5hhKCHvtJRaZHMMiUfCYSsi5	Blackmail Scam	0.0	68786408.0	68786408.0	16593.1834	14329.10301	317064.0	3.3899999999999996e-24	253	1	252	2022/8/11 16:57	2022/8/19 12:32	675325.0	252	252	7	1	8	1031322.0	3529.0	1031322.0	3529.0	22000944268.0	2310000000000000.0	1272.511885	100445002.9	b0ca3920831d37e0220365e7b9a85ffe7e53142bfb8d8b12b4bc336f68a83168	b0ca3920831d37e0220365e7b9a85ffe7e53142bfb8d8b12b4bc336f68a83168	81c8b988cefd0ef83801f106f7838dc15bc594322d80de8ed2a163370e6d7d34	4defce625e02122673d21bacf1bfa5fcabbbb9fb3d91155d2c30462f05817d1d	1028	252	-1	-1
171Y3WUtU3WehH1xv8oS6dcmwACAVoS4k7	Ransomware	0.0	200000000.0	200000000.0	1149.4	1146.8	8584.340426	0.0	2	1	1	2016/8/5 8:25	2016/8/18 7:02	1118191.0	1	1	1	1	2	200000000.0	200000000.0	200000000.0	200000000.0	0.0	0.0	0.0	0.0	1d51ece975668af9d750fc23848811e60113052f543e90e1964991cce9ff4e37	1d51ece975668af9d750fc23848811e60113052f543e90e1964991cce9ff4e37	89711651951da5de0428fb529adfc698681387a645dd626243001f65be659b91	89711651951da5de0428fb529adfc698681387a645dd626243001f65be659b91	2	2	-1	1
171eHJVufPiywnYj7qpM4cioaa5PTiGCHo	Darknet Market	0.0	74618884.0	74618884.0	17108.61104	17388.6953	2455792.195	77359245.35	253	115	138	2020/9/24 5:10	2021/6/5 6:20	21949840.0	138	138	88	80	101	2060000.0	5596.0	2060000.0	5596.0	116000000000.0	159000000000.0	2579.75029	3100.156741	d0a2eb2550fd3f939ac694a3e6a5db80ba0cfec020dd7f8929c93f9d3c5cb649	d2a1e68ab677c124d48a279baf9dca539f205c3c4feeba03efe189c3adf0bb91	82346e239ab90fef2b7fa5a5a34942d6fdb18f13f1fe127d2aa162c352bed9f5	e18a408cd9fa8635416e94be0fbcbb9209b840c270642c6efc72811d34477ae0	332	265	1	-1
171h3PghH717wnvvTxHXmXR5iRyWsuTc3g	Ransomware	0.0	3141503.0	3141503.0	481.5044478	554.8616844	11501.16667	0.0	2	1	1	2020/11/9 12:35	2020/11/17 2:02	653202.0	1	1	1	1	2	3141503.0	3141503.0	3141503.0	3141503.0	0.0	0.0	0.0	0.0	0d6f8d16c65218a65bdc222eff4b4dff0e24b39d435eb4de8f77604deb45a931	0d6f8d16c65218a65bdc222eff4b4dff0e24b39d435eb4de8f77604deb45a931	eac0ca6ffffcc9adf0cd7aeac9f911b7f40e9076328c9f5eddf34da58c15fa04	eac0ca6ffffcc9adf0cd7aeac9f911b7f40e9076328c9f5eddf34da58c15fa04	1	2	1	-1
171hdQ3hLSJ39ekBbUnGvXzyVm9Ndo9ci6	Ransomware	0.0	400000000.0	400000000.0	2446.4	2446.4	8557.066667	0.0	2	1	1	2016/10/3 1:24	2016/10/3 15:33	50917.0	1	1	1	1	1	400000000.0	400000000.0	400000000.0	400000000.0	0.0	0.0	0.0	0.0	f51ab6ff0f622417fb1471065f1ad1183f8d7302ba2779a8bd839dc766002b4c	f51ab6ff0f622417fb1471065f1ad1183f8d7302ba2779a8bd839dc766002b4c	24d673618cd16f6b29f23194f04cbf7c2ac53cbe825b419a842fe92d062c7900	24d673618cd16f6b29f23194f04cbf7c2ac53cbe825b419a842fe92d062c7900	1	2	-1	1
171sMpP2XYtFJBx5bvoLq7BKCtN6tqVQEN	Trust trading scam	0.0	270000000000.0	270000000000.0	31040361.37	31058464.06	34805019.31	23359412.97	9076	938	8641	2020/4/23 6:25	2021/5/7 3:08	32733765.0	8648	8648	143	142	158	1951000000.0	546.0	1951000000.0	546.0	3840000000000000.0	7.66e+16	49859801.55	905361879.5	33e446bbf3a3d75e19904ec44d7ecac09f6ae9e64afc76fe730dbe07868c96ea	adfc6c2d63dd320394ae4a276230fa0431ee5f950a75d40ff94f8419b5e92689	92a7cc65d3f007a5339100bc85ae15f102d354926ece2620a453aba92fb6422a	3faa5313aa35316f3c6f9a49b994fd9cce22f1f8d379dcdeaf3f4a0f964642f1	41422	10719	1	-1
171yE7kLDvekmMCYVxZsi7EoAPThtLQD2T	Ransomware	0.0	75000000.0	75000000.0	330.9	334.35	3695.571429	0.0	2	1	1	2016/4/20 21:14	2016/5/4 8:41	1164410.0	1	1	1	1	2	75000000.0	75000000.0	75000000.0	75000000.0	0.0	0.0	0.0	0.0	332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a	332c34924301e89eb65e9c47d2374394b76d61618176b81327a03eb3da164d0a	702f127c4af5df38e81a38ae93094e7addae5229bd89efdb57e633996afef2ec	702f127c4af5df38e81a38ae93094e7addae5229bd89efdb57e633996afef2ec	2	2	-1	1
1721QwnpNXHVm48Rc8jbtvkf2LsfGeP7RN	Ransomware	0.0	50000000.0	50000000.0	207.15	207.95	973.2391304	0.0	2	1	1	2016/3/14 16:13	2016/3/16 10:51	153440.0	1	1	1	1	2	50000000.0	50000000.0	50000000.0	50000000.0	0.0	0.0	0.0	0.0	3b2c60c704c5b14ca4fe1413a6bc302f0907c81e9ab6f454f6c793a3107d321f	3b2c60c704c5b14ca4fe1413a6bc302f0907c81e9ab6f454f6c793a3107d321f	6524895e4331591c813438e658819a4c0c2899eb7706f3bbf2de671476a79f1c	6524895e4331591c813438e658819a4c0c2899eb7706f3bbf2de671476a79f1c	1	2	-1	1
1721RPpCSRxKArK4ErmCP1kBynSsT7WgbF	Ransomware	0.0	410000000.0	410000000.0	1704.37	1704.37	777.9159664	0.0	2	1	1	2016/3/25 5:33	2016/3/25 9:05	12716.0	1	1	1	1	1	410000000.0	410000000.0	410000000.0	410000000.0	0.0	0.0	0.0	0.0	3cec486322d4725083c2e0a9619feb2a414740719de173ba9626b04c266c8eab	3cec486322d4725083c2e0a9619feb2a414740719de173ba9626b04c266c8eab	d28086bf0bb2151db6db7bd7e20d10e74188796eee23047c5aa3ad0b074fa314	d28086bf0bb2151db6db7bd7e20d10e74188796eee23047c5aa3ad0b074fa314	1	2	-1	1
1721xwdYX5aLW2upo8Fj9ZuQqLwfvitw9y	Ransomware	0.0	300000000.0	300000000.0	1363.2	1363.2	4412.526316	0.0	2	1	1	2016/5/12 3:06	2016/5/12 11:59	31990.0	1	1	1	1	1	300000000.0	300000000.0	300000000.0	300000000.0	0.0	0.0	0.0	0.0	5eb1d7ea1b2aa53f875243bf9dc23e406787c6b2e2f1994a84b7ebdaccbff736	5eb1d7ea1b2aa53f875243bf9dc23e406787c6b2e2f1994a84b7ebdaccbff736	4ce8a6dece62d90f0d86e52a9466f21093bff6daae13a495fa90cd406dbca819	4ce8a6dece62d90f0d86e52a9466f21093bff6daae13a495fa90cd406dbca819	1	2	-1	1
1726aBZNv8Dw12b5gA5cetnCkp7srNn3em	Ransomware	0.0	100000000.0	100000000.0	415.7	415.7	777.9159664	0.0	2	1	1	2016/3/25 8:13	2016/3/25 9:05	3105.0	1	1	1	1	1	100000000.0	100000000.0	100000000.0	100000000.0	0.0	0.0	0.0	0.0	3cec486322d4725083c2e0a9619feb2a414740719de173ba9626b04c266c8eab	3cec486322d4725083c2e0a9619feb2a414740719de173ba9626b04c266c8eab	b6e54a8cf8c8d42ae7bb233789bb10d8cda33b77bd93e0bef1a7c08b190525cd	b6e54a8cf8c8d42ae7bb233789bb10d8cda33b77bd93e0bef1a7c08b190525cd	1	2	-1	1
1728kG7xNcDy2wzYJWLGaakcfeqQc1Wb92	Phishing Scam	0.0	928040035.0	928040035.0	307344.9783	307585.5145	2022649.799	6318451.811	1828	778	1050	2021/4/11 14:41	2024/4/6 8:15	94239247.0	1051	1051	551	434	663	56351297.0	803.0	56351297.0	803.0	6760000000000.0	5690000000000.0	578070.4823	547214.3418	fb95e675e8ccf7e48fa9f938d995433dab9bc04a18db245cb9e783f261b02ce1	16f2bcbc95e625ae8b99a5e923291bd0da12f19ab0e2569d7f80d6624eb91a27	cc786539b850370c01c391b4afd4d638e80d3398a3160230f8c831a303350f9b	e56f8dbf18e2f05d0912d51855c370b5e33449cd6b0bb42f217eca3dd67ae494	2815	1514	-1	-1
172NC2uyGUcryr5KCTiPWDuQpQV8TUwGW1	Investment Scam	0.0	10000000.0	10000000.0	951.37	959.96	23302.0	0.0	2	1	1	2020/7/22 20:42	2020/7/23 5:49	32862.0	1	1	1	1	2	10000000.0	10000000.0	10000000.0	10000000.0	0.0	0.0	0.0	0.0	6bdf2468120f051d97a8fc5e5f8c306a9a07c56ba49c19c592ff87b4add20915	6bdf2468120f051d97a8fc5e5f8c306a9a07c56ba49c19c592ff87b4add20915	9fc0aacdb19e314df112936090b4e9141eb42b82c4d8d7c2369b0544eaa37d31	9fc0aacdb19e314df112936090b4e9141eb42b82c4d8d7c2369b0544eaa37d31	1	1	1	-1
172SDPCpYMsyYyYNxqSs3GRjbMA7CtUbB7	Trust trading scam	0.0	2240000.0	2240000.0	226.83584	229.03104	845.5	0.0	2	1	1	2020/9/8 12:35	2020/9/9 2:17	49347.0	1	1	1	1	2	2240000.0	2240000.0	2240000.0	2240000.0	0.0	0.0	0.0	0.0	e12f6611301c936cf1807627d28f46984b60f32510161119a91273af114261e9	e12f6611301c936cf1807627d28f46984b60f32510161119a91273af114261e9	fe2da3dc697a5c775d2ff61afe13c39328210157ac4138d08e6eb711f73338a7	fe2da3dc697a5c775d2ff61afe13c39328210157ac4138d08e6eb711f73338a7	2	2	1	-1
172TbWhA8QTh5jENyxSya3B5ew2TuVdZyU	Ransomware	0.0	200000000.0	200000000.0	842.8	840.0	1290.091954	0.0	2	1	1	2016/2/18 14:46	2016/2/19 17:24	95859.0	1	1	1	1	2	200000000.0	200000000.0	200000000.0	200000000.0	0.0	0.0	0.0	0.0	4d76ce6878c5af2c01f3011b1c4eff5e9c35e5df8d7cad920d873706f47654dd	4d76ce6878c5af2c01f3011b1c4eff5e9c35e5df8d7cad920d873706f47654dd	974b0bc59ce5a8e5357c8ec59cdba1e0c9f3c7350edd40a545dcfe4cfcda189f	974b0bc59ce5a8e5357c8ec59cdba1e0c9f3c7350edd40a545dcfe4cfcda189f	2	2	-1	1
172X5Sw96JT3G3stKWMr9qzYWWUgtuUw6D	Ransomware	0.0	564.0	564.0	0.058525716	0.06175518	5698.615385	0.0	2	1	1	2020/9/7 11:23	2020/9/16 11:49	779108.0	1	1	1	1	2	564.0	564.0	564.0	564.0	0.0	0.0	0.0	0.0	1d9a372388e86a40b256608121efd4f525e570792270c6ddea9ae78b9d37162a	1d9a372388e86a40b256608121efd4f525e570792270c6ddea9ae78b9d37162a	7c4a27467fb2325cade268af34b433a6728fd7ae0e1db5adc9c5841c17fde115	7c4a27467fb2325cade268af34b433a6728fd7ae0e1db5adc9c5841c17fde115	1	1	1	-1
172Y1je5bR7uZDczXGsnv4qvxweJaJyxqs	Other	0.0	94868011.0	94868011.0	17435.82942	17435.82942	72903.68182	4639852.642	10	5	5	2020/11/26 11:59	2020/12/12 3:47	1352880.0	5	5	5	5	5	40000000.0	8669468.0	40000000.0	8669468.0	127000000000000.0	127000000000000.0	4497291.403	4497291.403	1e609419fb1094b9eabd8fe6e59c740be8347e2d2fafeb1cb39e813bc8425fd5	50801ae42f470c8117b276af558b243ff01db8dd2cb7773a1bc4aed7f22b34de	eff4ea7396606e7b887e0b16d08c37554d79652a680e99a320c5c9dde4f24911	484bb51bcffbc5c6c73b586c498bb5f5be24ed1904ec76c95d42dc202de3ddfc	6	7	-1	-1
172ZZDpbJH49w3yb6yWHo8YRgmZPT87QG1	Other	0.0	47841671.0	47841671.0	4954.372724	5090.613615	239713.4714	44160718.38	69	33	36	2020/7/13 21:07	2020/9/14 7:59	5395948.0	36	36	26	23	40	10812000.0	2485.0	10812000.0	2485.0	3260000000000.0	3470000000000.0	30001.32374	31655.14022	f26b9318c396f97c0aa13a22e9e6b033aa0ce9b09ba6eec96f9e734c9312a73f	891bd72d5865c86c13f53673a8fcf88582e337b751c6d8cd26f90a40568b5116	b5cd12eb6a923e1a36311ba54f2f6e692884bd5fc9478191136be6cfd74f0e95	70cb88a0c4009fd323fcb59d1e9e054b11cc5fa90775c71a1c0469f03a0b8efb	48	68	1	-1
172fnK24pLXxqBvcix9Q9Uy3MzmyAJHpop	Ransomware	0.0	50000000.0	50000000.0	205.55	208.1	970.775	0.0	2	1	1	2016/3/21 10:56	2016/3/22 12:29	91964.0	1	1	1	1	2	50000000.0	50000000.0	50000000.0	50000000.0	0.0	0.0	0.0	0.0	656a0d10a38a65c0061c96b8700486f8985cb7143b89aa85f855bd3fb5b3d53e	656a0d10a38a65c0061c96b8700486f8985cb7143b89aa85f855bd3fb5b3d53e	c80924c51327b68225fa3009b9e723b3528b7517d12f1014c859ba389661e601	c80924c51327b68225fa3009b9e723b3528b7517d12f1014c859ba389661e601	1	2	-1	1
